userId,restId,star,rating_env,rating_flavor,rating_service,comment
788,35,3,2,2,2,"光明广场系北京路附近，但吾知点解，人流就好差啦，里面买的大多都系杂牌货，搞到越来越差，就更之少人了。入到去都无乜想买野果只
"
850,35,4,2,2,2,"光明广场的负一层行过一次，阴阴深深甘，真系九阳神功都抵吾住嘀寒气，本人觉得岩岳掌门甘的人行多嘀。返到九楼又系一个人工冰场，二八天都谂抄返柜底果件羽绒出嚟。
"
851,35,3,3,2,2,"一楼都是运动系列。不过价格有点贵。4楼5楼是运动服和特卖场。上去逛了一圈也没有觉得有多便宜。上面死气沉沉的。销售人员也很冷淡，没有什么激情的样子。只能走人。
"
205,35,3,3,3,3,"好似最高有8层定系9层，有层系游戏机中心，所以好多学生上去帮衬。有层系溜冰场，系真冰来的，都几吸引人噶，行过旁边，都觉得好冻~
楼下系以卖衫、袋、得意噶饰品等为主噶，不过人流就一般，5系好旺，有时会系中场果度做D知名品牌噶特价场，都几抵噶
2-3楼就有火窝啊、自助餐果D，都好多人去帮衬
而-1层就有博物馆
总体来讲系一个综合性好强噶商场
"
754,35,3,2,2,2,"光明广场地处西湖路同北京路交界本来应该好旺架，但系好像条街甘样行就人多买野就人少，好少大品牌都系格仔店多D，反而食嘅野就好旺，个真冰场都几有特色，睇落做饮食店同开玩嘅野重好过开商场啦。
"
853,35,3,2,2,2,"刚开的时候经常去因为里面有电台直播室,还有他旁边就有一间音像店,有很多歌手签名的专辑.不过现在已经都没了.偶尔会去他的真冰场玩一下.
"
855,35,4,5,4,4,"今年搬到这边来住后，就经常光顾这里，发现有很多品牌打折活动哦，经常逛的话可以淘到不少好DD呢。
那些小店也不错，衣服、鞋子款式都挺好，价格也不错贵了。
"
856,35,3,2,2,2,"跟朋友一起去的。因为那次是有个朋友在那里参加比赛。觉得那里离地铁太远喇，找了好久才找到。也不知道是人家报错，害我们走冤枉路
"
857,35,4,3,3,3,"环境噶话 系北京路一代 都算话ok，但系就3楼以上D都好空下咯
而溜冰场乃至以上就好D，其实系溜冰场外围吃饭，都几冻下咯
"
858,35,1,3,2,2,"刚开张时有去过,三层都有店铺,后来再去都搬得差不多了,之前去也就冲着JDC,后来搬走就没再去过了.觉得去那里的大多数都是去吃饭的.
"
859,35,3,2,3,1,"诶！1、2楼人气就几多，3、4楼直呈冇人！啲店铺又唔开！行咗成个钟先买到啲啲嘢，啲导向牌摞嚟衬噶！指到人氽氽转！保安都唔见多个，俾人一种好阴森噶感觉！
"
860,35,4,3,2,3,"以前一直很少来光明广场，但是最近逛花市来到了，发现里面的品牌不大喜欢，知名度不够，而买知名度不够的品牌北京路隔壁的小巷都是。不过超级喜欢光明广场隔壁的那个滔搏运动中心，之前北京路撤掉的NIKE和ADI，我找了好久都没找到，原来搬来了西湖路的这里，分别变成了NIKE和ADI的旗舰店，分别都三层。逛了NIKE，第一层是NIKE MAN，第二层是NIKE WOMAN和NIKE KIDS，第三层是NIKE的休闲，搭电梯到第五层，是NIKE和ADI的工厂店，款式挺多，一点都不旧，就是SIZE少了一点。很喜欢这个运动中心！
"
861,35,3,3,2,2,"现在去北京路都会去光明广场逛逛．不过也冷清了不少，楼上根本没什么人了．好久之前还是有多铺位，买衣服还可以讲讲价！铺租太贵了．．．
"
862,35,3,2,2,2,"只有地下的商铺可以逛一下，二楼以上就基本空空的了，所以经过北京路都很少来逛这间商场，来过溜冰同上过顶层大头虾吃饭，顶层的市肆都几多间，有机会再去别的试试。
"
863,35,3,3,2,2,"虽然光明广场地处北京路步行街，但是我发现进去逛的很少人，好几次去都比较空。
如果想去溜冰是一个挺好的选择。
楼上的大头虾也是不错的，但是最好不要周末去，超多人，好几次去都要在外面等
"
864,35,3,4,4,3,"不是很多人啊
冷气啊
凉飙飙的
加上一个溜冰场
少去少去少去
不过那边楼上很多五脏府福星 啊
口碑都算不错的馆子
我爱闹
"
368,35,4,3,3,2,"以前在这里工作过，所以落班都是经常同朋友行街，觉得负一层的博物馆感觉有点恐怖，自己一个人站系度都有点惊惊， 最喜欢第三层那个买动物的地方，那里的兔子都好可爱呢，但是都好贵，唉，只能远望....
"
865,35,3,2,2,2,"靠近北京路，但商场入面商铺唔多，卖既也无咩特别，价钱一般般 ，货品陈旧，去亲都系去上面吃也多，有时去下WC唔使排队，哈哈！
"
866,35,4,4,3,2,"基本每次來消費，都系過來吃耶，O(∩_∩)O哈哈~
樓上的耶吃都幾多嘎，如果你唔一早去排隊都沒位的，一樓我最鐘意逛D格仔店，好多得意的耶，睇到就好想買了。
"
867,35,2,3,3,3,"个广场下边有个古迹~不过都不是好多人去~难得在在商业区有禁另类的也~是个溜冰多人去玩~个广场都几少人的~看来是风水个问题
"
868,35,3,2,3,3,"一直比较少逛光明广场，只是春节花市期间经过就进来走走。
????一进门，被商铺的墙堵住视线，只能绕到两边走进去，路比较窄，人多就容易碰撞。两边都是商铺，不过面积都比较小。
????中部还有一些开放式的卖场，有皮包、衣服、零食，走过零食的铺位，还是被吸引停下来买了一些呵呵。
????往上几层的商铺基本上都是空置的，除了边角位的一些比较知名的餐厅热闹一点外，其他地方都没有人走。
????负一层是汉水闸遗址，建成了一个简单的博物馆，每天12：00开放，会有零星的市民进去参观。
"
869,35,3,3,3,3,"专程去看小动物的 三楼有宠物店 一家Q-max 帮会员寄养龙猫 也卖用品 旁边有家尼斯大陆 有龙猫卖 还有兔子、猫、逆毛荷兰猪、仓鼠等 有用品卖 还有一家专门卖兔子和兔子用品的 走到二楼KFC无意间看到原来在东圃首街的汉服店搬到这里了 进去打了个招呼 总的来说感觉商铺有空 人不是特别多 离北京路很近 可以顺便来转转 一楼有卖小玩意的 可以当礼物送朋友
"
870,35,4,3,2,2,"上次同个同学去光明睇人溜冰``超搞笑.佢话上去睇人""趴街""...讲下笑..其实我地系行得攰攰地上去坐下!!因为溜冰场旁边有啲凳..
上到去嘅时候好似去咗一个仙景咁啊..有啲冻冰冰嘅烟系度!!~~超正..
加上我某人成日都话果度好玩,,几好嘎其实
"
213,35,3,3,3,3,"这家商场在北京路上面还是有一点名气的,但是我记得最早它还在招商的时候可是说成天上有地下无的,实际的情况可是比广告中说的要差的远啊,尤其是在品牌的数量和层次上.??????????????????????????????????????????????????
????总是觉得这里的商家实际上也就是北京路上的店的翻版罢了,几乎没有什么让人印象深刻的店子.???????????????????????????????????????????????? 
????不过这里的餐厅倒是不少,而且很旺.
"
871,35,3,2,2,2,"这个广场整体来说有点乱，印象最深的是里面的溜冰场成日都湿湿的，因为是真冰来的，但是我之在其他真冰溜冰场都不会有这种现象哦，而且用一些透明的胶纸把整个场围起来了后，场后太冰冻了，，去玩真的有点受不了呀。
"
623,35,3,2,2,2,"这里有仙踪林，大头虾，山田吃的喝的，什么菜式都有的，还有冰场，还有打电玩的，也有买衣服的，各种小玩意的，应有尽有，可以逛上一天了
"
872,35,4,4,3,2,"里面装修好靓??有时行北京路都会入去逛下??有d铺头系卖d新奇野嘅??好得意咯
上面楼d档口有d空??实质上2.3楼无乜野卖??d衫档都唔够上下九北京路咁有可逛行
"
873,35,3,3,3,3,"进去的时候还觉得不错，出来了也觉得还好，
?? 但是在进它边上的阿迪达斯店，就发现我刚才进了***，当了水鱼。
?? 一样的衣服，出现了不一样的价格，而且差值将近RMB100
"
215,35,4,4,3,2,"^-^从惠福路行去北京路
 夏天一定会选穿越光明广场 凉下空调！哈哈
1楼噶 化妆品店、鞋、衫好多而且都几靓
不过都好贵~
"
874,35,4,3,3,3,"一般都系行一楼，因为楼上或者楼下都好少人行，店铺好多都无开，如果行楼上，一般都系7楼或者以上噶楼层，因为要吃野吖嘛
"
875,35,3,3,3,2,"大佛寺边上，感觉挺豪华的，东西也贵，人流量还不是很大，商品种类倒是挺齐全的，还有许多的小吃店，感觉还不错，适合逛街
"
876,35,3,3,3,3,"不知道为什么，明明地处北京路，明明附近所有的店铺和购物中心都很旺，光明广场却是个例外。除了一楼和顶上几层以外，中间有大批的店铺都没有租出去，以致中间几层看起来像死城一样冷清，挺恐怖的。一般来这里就是上7楼溜冰，或者去9楼太湖喝早茶，除此以外，基本上就没有在光明广场里面消费过了。
"
877,35,4,3,4,3,"总体来说还是挺好的啦，有玩的有食的有买东西的。去了几次，比较熟悉了，而且在北京路附近，人还是挺多，挺热闹的。里面的商品也还好，是中等的价格，不过好贵。
"
151,36,4,2,3,2,"我坐地铁经过中华广场站，有可能总会下车，到流行前线逛逛。
那里除了有麦当劳、寿司店等食肆外，还有游戏机店和许多名牌店，卖服装、床上用品等等。
店家开价高，可以杀价。
人很多很挤，很容易逛着逛着就迷路。
顾客以学生和年青人为主。
"
878,36,3,2,2,2,"有品牌店有散店，
品牌店就不评论了，
散店要重点讲讲，都是上下九级数的东西，这里卖贵3-4倍，所以大家在这里买散店要三思啊！
"
879,36,4,2,3,2,"这边主要是近地铁口，来的车又多，也靠近中华广场，里面的衣服， 鞋子 ，包包都多，没事都会来这边逛逛了，顺便也可以去地王都是不错的。
"
880,36,3,2,3,3,"周末人超多，感觉很拥挤，特别是7-11那里，小小的过道挤满吃鱼蛋的潮人。这里的衣服鞋子很潮，但是价格小贵。吃东西的地方味道都一般。挺喜欢乐基儿代言的salad，不过它家的包包挺贵。
"
881,36,4,3,3,3,"又系一个近地铁站噶购物点，里面D商家将每存可以用噶地方都利用尽啦，真系佩服，里面包罗万象，吃的用的，专卖店，零售商什么都有
"
236,36,4,3,3,3,"是地下商城来的，就在烈士陵园地铁站那里，很方便的
里面东西有些很有特色，不过价格偏高了点，人也很多，有时候逛逛不错的
东西也是很综合的吧，衣服这些有的，饰品，饮食，宠物，游戏……呵呵 还是蛮多样的
以前在那边的时候有时候是为了跑过去听林颐主持的流行前线直播室，呵呵……
东西倒没买过多少，就买过几次小礼物送朋友了……还是很别致的：）
旁边还有一个老鼠街~里面的东东就是很便宜的啦，能淘的MM也能买到好东西……
"
882,36,3,2,3,2,"算是地下商场吧，蛮大的，逛逛要头晕的咯
而且人很多，挤来挤去，不喜欢啦
店铺都是小小的一间间的
服饰，数码居多，满潮的
"
883,36,4,2,3,2,"流行前线的东西比较贵，不过都是潮物，里面有个电台，
而且交通方便，所以都会有很多人，也有玩的，
还有吃喝的，逛累了可以坐下来歇歇，挺不错的。
"
630,36,3,2,3,2,"比较少逛~主要系贵~而且产品好多都一般般~上下9既货色却比上下9贵~不过有时都会淘到好东西的~人流超多~感觉地王比较好D~
"
